uniquid,protocol,deviceid,servertime,devicetime,fixtime,valid,latitude,longitude,altitude,speed,course,address,attributes,accuracy,network,geofenceids,trip
19341707,teltonika,7,"2024-10-03 15:40:08","2024-10-03 15:40:05","2024-10-03 15:40:05",1,7.9233866,-73.8444933,88,4.85961,20,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":24.131,"battery":4.0,"io68":0,"operator":732101,"ip":"191.156.191.206","distance":51.85900011471689,"totalDistance":2445401.7161898217,"hours":2034796020}",0,null,null,"{"number": "2005", "origin": "ca - 2", "destination": "ca - 3", "draft": "5", "load_type": "wet", "tonnes": "300", "bargues": "6", "description": "null"}"
19341706,teltonika,16,"2024-10-03 15:40:06","2024-10-03 15:40:00","2024-10-03 15:40:00",1,7.4055766,-73.9073049,96,4.31966,240,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.825,"battery":3.944,"io68":0,"operator":732101,"ip":"191.156.250.118","distance":50.12437291874014,"totalDistance":5749251.907055062,"hours":8373838000}",0,null,null,NULL
19341705,teltonika,1,"2024-10-03 15:40:05","2024-10-03 15:40:01","2024-10-03 15:40:01",1,8.6319883,-73.819085,53,0,197,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in1":true,"in2":false,"pdop":1.0,"hdop":0.5,"power":24.037,"battery":4.032,"io68":0,"operator":732101,"ip":"191.156.57.141","distance":0.0,"totalDistance":5816087.269570585,"hours":1961250010}",0,null,null,NULL
19341704,teltonika,18,"2024-10-03 15:40:03","2024-10-03 15:40:01","2024-10-03 15:40:01",1,8.1456716,-76.8124866,20,0,308,NULL,"{"priority":0,"sat":14,"event":240,"ignition":true,"motion":false,"rssi":5,"io200":0,"io69":1,"in1":false,"pdop":0.9,"hdop":0.6000000000000001,"power":0.0,"io24":0,"battery":3.568,"io68":0,"io9":131,"operator":732101,"odometer":28886,"io636":134594504,"io11":8957101602,"io14":5048970159,"ip":"191.156.42.124","distance":0.0,"totalDistance":555752.1302948548,"hours":4541159730}",0,null,null,NULL
19341703,teltonika,4,"2024-10-03 15:40:00","2024-10-03 15:39:58","2024-10-03 15:39:58",1,9.6453216,-74.7926216,53,9.17927,329,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":13.551,"battery":4.041,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":53.68949774358209,"totalDistance":8216891.819440867,"hours":4938187990}",0,null,null,NULL
19341702,teltonika,13,"2024-10-03 15:40:00","2024-10-03 15:39:55","2024-10-03 15:39:55",1,7.5201066,-73.90366,106,7.01944,64,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":26.650000000000002,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":50.684177520050454,"totalDistance":5783858.290040568,"hours":1665036000}",0,null,null,NULL
19341701,osmand,28,"2024-10-03 15:40:00","2024-10-03 15:39:59","2024-10-03 15:39:59",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":68.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341700,teltonika,1,"2024-10-03 15:39:58","2024-10-03 15:39:55","2024-10-03 15:39:01",1,8.6319883,-73.819085,53,0,197,NULL,"{"result":"{\"dpt\":1.66}","ip":"191.156.57.141","distance":0.0,"totalDistance":5816087.269570585,"motion":false,"hours":1961250010}",0,null,null,NULL
19341699,teltonika,12,"2024-10-03 15:39:56","2024-10-03 15:39:50","2024-10-03 15:39:50",1,10.2988633,-75.5133366,14,0,182,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.606,"battery":3.982,"io68":0,"operator":732101,"ip":"190.130.81.22","distance":0.0,"totalDistance":6594785.155555331,"hours":1873543990}",0,null,null,NULL
19341698,teltonika,8,"2024-10-03 15:39:51","2024-10-03 15:39:47","2024-10-03 15:39:47",1,7.455525,-73.9017933,96,2.69978,137,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":0.8,"hdop":0.5,"power":26.606,"battery":4.049,"io68":0,"operator":732101,"ip":"191.156.253.16","distance":50.622751944373995,"totalDistance":5884539.635243751,"hours":1750586000}",0,null,null,NULL
19341697,teltonika,4,"2024-10-03 15:39:50","2024-10-03 15:39:47","2024-10-03 15:39:47",1,9.64491,-74.7923666,52,9.17927,329,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":13.542,"battery":4.041,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":53.83005105986604,"totalDistance":8216838.129943123,"hours":4938176990}",0,null,null,NULL
19341696,teltonika,11,"2024-10-03 15:39:50","2024-10-03 15:39:47","2024-10-03 15:39:47",1,7.9040266,-73.8325333,90,4.85961,189,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.933,"battery":4.0280000000000005,"io68":0,"operator":732101,"ip":"191.156.57.163","distance":51.88239818283266,"totalDistance":6705422.691265068,"hours":8111479000}",0,null,null,NULL
19341695,osmand,28,"2024-10-03 15:39:50","2024-10-03 15:39:49","2024-10-03 15:39:49",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":68.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341694,teltonika,13,"2024-10-03 15:39:49","2024-10-03 15:39:46","2024-10-03 15:39:40",1,7.51993,-73.9040833,105,6.47948,68,NULL,"{"result":"Rivertech EMI,CALAMAR,StartUp","ip":"191.156.49.72","distance":0.0,"totalDistance":5783807.605863049,"motion":true,"hours":1665036000}",0,null,null,NULL
19341693,teltonika,7,"2024-10-03 15:39:46","2024-10-03 15:39:43","2024-10-03 15:39:43",1,7.92293,-73.8445866,89,3.23974,359,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":0.8,"hdop":0.5,"power":24.133,"battery":4.0,"io68":0,"operator":732101,"ip":"191.156.191.206","distance":50.72659362723909,"totalDistance":2445349.857189707,"hours":2034774020}",0,null,null,"{"number": "2005", "origin": "ca - 2", "destination": "ca - 3", "draft": "5", "load_type": "wet", "tonnes": "300", "bargues": "6", "description": "null"}"
19341692,teltonika,13,"2024-10-03 15:39:44","2024-10-03 15:39:40","2024-10-03 15:39:40",1,7.51993,-73.9040833,105,6.47948,68,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.651,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":53.113322037012,"totalDistance":5783807.605863049,"hours":1665036000}",0,null,null,NULL
19341691,teltonika,16,"2024-10-03 15:39:44","2024-10-03 15:39:39","2024-10-03 15:39:39",1,7.40581,-73.9069166,99,4.31966,236,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.825,"battery":3.944,"io68":0,"operator":732101,"ip":"191.156.250.118","distance":51.64124248938984,"totalDistance":5749201.782682143,"hours":8373817000}",0,null,null,NULL
19341690,teltonika,18,"2024-10-03 15:39:42","2024-10-03 15:39:40","2024-10-03 15:39:40",1,8.1456716,-76.8124866,20,0,308,NULL,"{"priority":0,"sat":14,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in1":false,"pdop":1.0,"hdop":0.6000000000000001,"power":0.0,"io24":0,"battery":3.568,"io68":0,"io9":131,"operator":732101,"odometer":28886,"io636":134594504,"io11":8957101602,"io14":5048970159,"ip":"191.156.42.124","distance":0.0,"totalDistance":555752.1302948548,"hours":4541138730}",0,null,null,NULL
19341689,osmand,28,"2024-10-03 15:39:40","2024-10-03 15:39:39","2024-10-03 15:39:39",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":68.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341688,teltonika,4,"2024-10-03 15:39:39","2024-10-03 15:39:36","2024-10-03 15:39:36",1,9.6444949,-74.792115,51,9.17927,329,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":13.515,"battery":4.039,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":51.60776236631887,"totalDistance":8216784.299892063,"hours":4938165990}",0,null,null,NULL
19341687,teltonika,14,"2024-10-03 15:39:37","2024-10-03 15:39:35","2024-10-03 15:39:35",1,7.9677433,-76.7867233,32,3.7797,294,NULL,"{"priority":0,"sat":14,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in1":false,"in2":false,"io10804":0,"io10812":0,"io10820":0,"pdop":1.3,"hdop":0.6000000000000001,"power":25.96,"battery":0.0,"io68":0,"io9":43,"io10800":0,"io10824":0,"io10840":0,"operator":732101,"odometer":2806360,"io12":1643457,"io636":134926793,"io11":8957101602,"io14":7049840340,"ip":"191.156.34.52","distance":51.6761299923904,"totalDistance":3197261.235247797,"hours":5089914169}",0,null,null,NULL
19341686,teltonika,2,"2024-10-03 15:39:33","2024-10-03 15:39:28","2024-10-03 15:39:28",1,10.3154049,-75.5081183,38,0,54,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":0.8,"hdop":0.5,"power":25.751,"battery":4.009,"io68":0,"operator":732101,"ip":"191.156.76.232","distance":41.278088168669925,"totalDistance":2987398.8364243,"hours":2775379000}",0,null,null,NULL
19341685,teltonika,17,"2024-10-03 15:39:32","2024-10-03 15:39:29","2024-10-03 15:39:29",1,7.292075,-73.9093049,88,0,89,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.811,"battery":3.902,"io68":0,"operator":732101,"ip":"191.156.50.204","distance":0.0,"totalDistance":5649131.838413732,"hours":2506626000}",0,null,null,NULL
19341684,teltonika,11,"2024-10-03 15:39:30","2024-10-03 15:39:27","2024-10-03 15:39:27",1,7.904485,-73.8324483,90,4.31966,189,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.933,"battery":4.0280000000000005,"io68":0,"operator":732101,"ip":"191.156.57.163","distance":52.18461486786177,"totalDistance":6705370.8088668855,"hours":8111459000}",0,null,null,NULL
19341683,osmand,28,"2024-10-03 15:39:30","2024-10-03 15:39:29","2024-10-03 15:39:29",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":68.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341682,teltonika,2,"2024-10-03 15:39:29","2024-10-03 15:39:25","2024-10-03 15:38:29",1,10.3151916,-75.5084266,37,1.61987,71,NULL,"{"result":"{\"dpt\":0.54}","ip":"191.156.76.232","distance":0.0,"totalDistance":2987357.5583361313,"motion":true,"hours":2775379000}",0,null,null,NULL
19341681,teltonika,13,"2024-10-03 15:39:29","2024-10-03 15:39:25","2024-10-03 15:39:25",1,7.5197483,-73.9045283,105,6.47948,67,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":26.672,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":52.70830814785761,"totalDistance":5783754.492541011,"hours":1665021000}",0,null,null,NULL
19341680,teltonika,7,"2024-10-03 15:39:29","2024-10-03 15:39:26","2024-10-03 15:39:07",1,7.9224749,-73.8445633,91,0,7,NULL,"{"result":"{\"dpt\":7.10}","ip":"191.156.191.206","distance":0.0,"totalDistance":2445299.13059608,"motion":false,"hours":2034774020}",0,null,null,"{"number": "2005", "origin": "ca - 2", "destination": "ca - 3", "draft": "5", "load_type": "wet", "tonnes": "300", "bargues": "6", "description": "null"}"
19341679,teltonika,4,"2024-10-03 15:39:28","2024-10-03 15:39:25","2024-10-03 15:39:25",1,9.6441033,-74.7918633,52,9.17927,328,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":13.530000000000001,"battery":4.041,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":51.730353007339914,"totalDistance":8216732.692129697,"hours":4938154990}",0,null,null,NULL
19341678,teltonika,12,"2024-10-03 15:39:23","2024-10-03 15:39:21","2024-10-03 15:38:50",1,10.2988633,-75.5133366,14,0,182,NULL,"{"result":"{\"dpt\":6.55}","ip":"190.130.81.22","distance":0.0,"totalDistance":6594785.155555331,"motion":false,"hours":1873543990}",0,null,null,NULL
19341677,teltonika,16,"2024-10-03 15:39:23","2024-10-03 15:39:18","2024-10-03 15:39:18",1,7.4061233,-73.9065716,102,4.31966,228,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.823,"battery":3.944,"io68":0,"operator":732101,"ip":"191.156.250.118","distance":50.21120879483331,"totalDistance":5749150.141439654,"hours":8373796000}",0,null,null,NULL
19341676,osmand,28,"2024-10-03 15:39:20","2024-10-03 15:39:19","2024-10-03 15:39:19",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":68.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341675,teltonika,8,"2024-10-03 15:39:19","2024-10-03 15:39:14","2024-10-03 15:39:14",1,7.4559366,-73.9019883,95,2.69978,170,NULL,"{"result":"{\"dpt\":3.19}","ip":"191.156.253.16","distance":0.0,"totalDistance":5884489.012491806,"motion":true,"hours":1750586000}",0,null,null,NULL
19341674,teltonika,3,"2024-10-03 15:39:18","2024-10-03 15:38:51","2024-10-03 15:39:14",1,8.7041233,-73.8092516,62,0,43,NULL,"{"result":"{\"dpt\":8.10}","ip":"190.130.95.144","distance":0.0,"totalDistance":5726970.99667267,"motion":false,"hours":2150220010}",0,null,null,NULL
19341673,teltonika,8,"2024-10-03 15:39:18","2024-10-03 15:39:14","2024-10-03 15:39:14",1,7.4559366,-73.9019883,95,2.69978,170,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":0.8,"hdop":0.5,"power":26.589000000000002,"battery":4.049,"io68":0,"operator":732101,"ip":"191.156.253.16","distance":51.08526235288254,"totalDistance":5884489.012491806,"hours":1750586000}",0,null,null,NULL
19341672,teltonika,4,"2024-10-03 15:39:17","2024-10-03 15:39:14","2024-10-03 15:39:14",1,9.6437083,-74.791615,53,9.17927,328,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":13.526,"battery":4.041,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":52.21003474284467,"totalDistance":8216680.96177669,"hours":4938143990}",0,null,null,NULL
19341671,teltonika,3,"2024-10-03 15:39:17","2024-10-03 15:39:14","2024-10-03 15:39:14",1,8.7041233,-73.8092516,62,0,43,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in1":true,"in2":false,"pdop":1.0,"hdop":0.5,"power":13.013,"battery":4.023,"io68":0,"operator":732101,"ip":"190.130.95.144","distance":0.0,"totalDistance":5726970.99667267,"hours":2150220010}",0,null,null,NULL
19341670,teltonika,13,"2024-10-03 15:39:15","2024-10-03 15:39:10","2024-10-03 15:39:10",1,7.5195566,-73.904965,105,6.47948,65,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.657,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":51.750318952399766,"totalDistance":5783701.784232863,"hours":1665006000}",0,null,null,NULL
19341669,teltonika,7,"2024-10-03 15:39:10","2024-10-03 15:39:07","2024-10-03 15:39:07",1,7.9224749,-73.8445633,91,0,7,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":0.8,"hdop":0.5,"power":24.129,"battery":4.0,"io68":0,"operator":732101,"ip":"191.156.191.206","distance":50.482428016645876,"totalDistance":2445299.13059608,"hours":2034774020}",0,null,null,"{"number": "2005", "origin": "ca - 2", "destination": "ca - 3", "draft": "5", "load_type": "wet", "tonnes": "300", "bargues": "6", "description": "null"}"
19341668,osmand,28,"2024-10-03 15:39:10","2024-10-03 15:39:09","2024-10-03 15:39:09",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":68.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341667,teltonika,14,"2024-10-03 15:39:09","2024-10-03 15:39:07","2024-10-03 15:39:07",1,7.9675183,-76.7863133,22,3.7797,309,NULL,"{"priority":0,"sat":14,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in1":false,"in2":false,"io10804":0,"io10812":0,"io10820":0,"pdop":1.0,"hdop":0.6000000000000001,"power":25.953,"battery":0.0,"io68":0,"io9":43,"io10800":0,"io10824":0,"io10840":0,"operator":732101,"odometer":2806307,"io12":1643457,"io636":134926793,"io11":8957101602,"io14":7049840340,"ip":"191.156.34.52","distance":51.56623582339219,"totalDistance":3197209.5591178043,"hours":5089886169}",0,null,null,NULL
19341666,teltonika,11,"2024-10-03 15:39:08","2024-10-03 15:39:05","2024-10-03 15:39:05",1,7.90495,-73.8323883,89,4.31966,188,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.900000000000002,"battery":4.0280000000000005,"io68":0,"operator":732101,"ip":"191.156.57.163","distance":51.18151767528006,"totalDistance":6705318.624252018,"hours":8111437000}",0,null,null,NULL
19341665,teltonika,4,"2024-10-03 15:39:06","2024-10-03 15:39:03","2024-10-03 15:39:03",1,9.6433083,-74.7913666,53,9.17927,327,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":13.537,"battery":4.04,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":53.18173716280627,"totalDistance":8216628.751741947,"hours":4938132990}",0,null,null,NULL
19341664,teltonika,1,"2024-10-03 15:39:05","2024-10-03 15:39:01","2024-10-03 15:39:01",1,8.6319883,-73.819085,53,0,197,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in1":true,"in2":false,"pdop":1.0,"hdop":0.5,"power":24.035,"battery":4.032,"io68":0,"operator":732101,"ip":"191.156.57.141","distance":0.0,"totalDistance":5816087.269570585,"hours":1961250010}",0,null,null,NULL
19341663,teltonika,16,"2024-10-03 15:39:00","2024-10-03 15:38:56","2024-10-03 15:38:56",1,7.4064033,-73.906215,99,4.31966,235,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.825,"battery":3.944,"io68":0,"operator":732101,"ip":"191.156.250.118","distance":51.436207760086745,"totalDistance":5749099.930230859,"hours":8373774000}",0,null,null,NULL
19341662,teltonika,13,"2024-10-03 15:39:00","2024-10-03 15:38:56","2024-10-03 15:38:56",1,7.5193566,-73.9053883,106,7.01944,62,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":26.659,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":53.06930431462872,"totalDistance":5783650.03391391,"hours":1664992000}",0,null,null,NULL
19341661,osmand,28,"2024-10-03 15:39:00","2024-10-03 15:38:59","2024-10-03 15:38:59",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":68.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341660,teltonika,1,"2024-10-03 15:38:58","2024-10-03 15:38:55","2024-10-03 15:38:00",1,8.6319883,-73.819085,53,0,197,NULL,"{"result":"{\"dpt\":1.66}","ip":"191.156.57.141","distance":0.0,"totalDistance":5816087.269570585,"motion":false,"hours":1961250010}",0,null,null,NULL
19341659,teltonika,12,"2024-10-03 15:38:55","2024-10-03 15:38:50","2024-10-03 15:38:50",1,10.2988633,-75.5133366,14,0,182,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":26.573,"battery":3.979,"io68":0,"operator":732101,"ip":"190.130.81.22","distance":0.0,"totalDistance":6594785.155555331,"hours":1873543990}",0,null,null,NULL
19341658,teltonika,4,"2024-10-03 15:38:55","2024-10-03 15:38:52","2024-10-03 15:38:52",1,9.6429,-74.791115,54,8.63931,326,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":13.537,"battery":4.041,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":53.02356780678665,"totalDistance":8216575.570004784,"hours":4938121990}",0,null,null,NULL
19341657,osmand,28,"2024-10-03 15:38:50","2024-10-03 15:38:49","2024-10-03 15:38:49",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":68.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341656,teltonika,11,"2024-10-03 15:38:47","2024-10-03 15:38:43","2024-10-03 15:38:43",1,7.905405,-73.8323216,88,4.31966,190,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":1.0,"hdop":0.5,"power":25.935000000000002,"battery":4.0280000000000005,"io68":0,"operator":732101,"ip":"191.156.57.163","distance":51.77467197087013,"totalDistance":6705267.442734342,"hours":8111415000}",0,null,null,NULL
19341655,teltonika,13,"2024-10-03 15:38:46","2024-10-03 15:38:42","2024-10-03 15:38:42",1,7.5191366,-73.9058149,106,7.01944,61,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":3,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":26.653000000000002,"battery":4.01,"io68":0,"operator":732101,"ip":"191.156.49.72","distance":52.42279811319208,"totalDistance":5783596.964609596,"hours":1664978000}",0,null,null,NULL
19341654,teltonika,8,"2024-10-03 15:38:46","2024-10-03 15:38:43","2024-10-03 15:38:43",1,7.4563883,-73.90207,94,2.69978,171,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":0.8,"hdop":0.5,"power":26.586000000000002,"battery":4.049,"io68":0,"operator":732101,"ip":"191.156.253.16","distance":50.412988946528486,"totalDistance":5884437.927229454,"hours":1750555000}",0,null,null,NULL
19341653,teltonika,14,"2024-10-03 15:38:44","2024-10-03 15:38:42","2024-10-03 15:38:42",1,7.9671933,-76.78598,23,3.7797,314,NULL,"{"priority":0,"sat":14,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in1":false,"in2":false,"io10804":0,"io10812":0,"io10820":0,"pdop":1.3,"hdop":0.6000000000000001,"power":25.943,"battery":0.0,"io68":0,"io9":43,"io10800":0,"io10824":0,"io10840":0,"operator":732101,"odometer":2806255,"io12":1643457,"io636":134517704,"io11":8957101602,"io14":7049840340,"ip":"191.156.34.52","distance":51.9679765404498,"totalDistance":3197157.9928819807,"hours":5089861169}",0,null,null,NULL
19341652,teltonika,4,"2024-10-03 15:38:44","2024-10-03 15:38:41","2024-10-03 15:38:41",1,9.642505,-74.790845,56,8.63931,325,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":4,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":13.522,"battery":4.041,"io68":0,"operator":732101,"ip":"191.156.145.102","distance":52.59136537539371,"totalDistance":8216522.546436977,"hours":4938110990}",0,null,null,NULL
19341651,teltonika,18,"2024-10-03 15:38:42","2024-10-03 15:38:40","2024-10-03 15:38:40",1,8.1456716,-76.8124866,20,0,308,NULL,"{"priority":0,"sat":14,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in1":false,"pdop":1.3,"hdop":0.6000000000000001,"power":0.0,"io24":0,"battery":3.575,"io68":0,"io9":131,"operator":732101,"odometer":28886,"io636":134594504,"io11":8957101602,"io14":5048970159,"ip":"191.156.42.124","distance":0.0,"totalDistance":555752.1302948548,"hours":4541078730}",0,null,null,NULL
19341650,teltonika,13,"2024-10-03 15:38:41","2024-10-03 15:38:37","2024-10-03 15:38:28",1,7.5188933,-73.9062216,106,7.01944,57,NULL,"{"result":"{\"dpt\":0.00}","ip":"191.156.49.72","distance":0.0,"totalDistance":5783544.541811483,"motion":true,"hours":1664978000}",0,null,null,NULL
19341649,osmand,28,"2024-10-03 15:38:40","2024-10-03 15:38:39","2024-10-03 15:38:39",1,11.0168893,-74.8281762,67.1,0,0,NULL,"{"batteryLevel":68.0,"ip":"179.33.171.232","distance":0.0,"totalDistance":1.1647297900162091E7,"motion":false}",100,null,null,NULL
19341648,teltonika,16,"2024-10-03 15:38:38","2024-10-03 15:38:34","2024-10-03 15:38:34",1,7.4066683,-73.9058333,99,4.31966,226,NULL,"{"priority":0,"sat":19,"event":0,"ignition":true,"motion":true,"rssi":3,"io200":0,"io69":1,"in2":false,"pdop":1.1,"hdop":0.5,"power":26.825,"battery":3.944,"io68":0,"operator":732101,"ip":"191.156.250.118","distance":50.446885307106,"totalDistance":5749048.494023099,"hours":8373752000}",0,null,null,NULL
19341647,teltonika,2,"2024-10-03 15:38:33","2024-10-03 15:38:29","2024-10-03 15:38:29",1,10.3151916,-75.5084266,37,1.61987,71,NULL,"{"priority":0,"sat":20,"event":0,"ignition":true,"motion":true,"rssi":5,"io200":0,"io69":1,"in2":false,"pdop":0.8,"hdop":0.5,"power":25.756,"battery":4.009,"io68":0,"operator":732101,"ip":"191.156.76.232","distance":56.14496865833095,"totalDistance":2987357.5583361313,"hours":2775379000}",0,null,null,NULL
